location,date,vaccine,total_vaccinations
Slovakia,2021-02-12,Sputnik V,14.0
Slovakia,2021-02-19,Sputnik V,19.0
Slovakia,2021-02-26,Sputnik V,21.0
Slovakia,2021-03-05,Sputnik V,29.0
Slovakia,2021-03-12,Sputnik V,38.0
Slovakia,2021-03-19,Sputnik V,39.0
Slovakia,2021-03-26,Sputnik V,42.0
Slovakia,2021-04-02,Sputnik V,46.0
Slovakia,2021-04-09,Sputnik V,49.0
Slovakia,2021-04-16,Sputnik V,74.0
Slovakia,2021-04-23,Sputnik V,85.0
Slovakia,2021-04-30,Sputnik V,90.0
Slovakia,2021-05-07,Sputnik V,117.0
Slovakia,2021-05-14,Sputnik V,127.0
Slovakia,2021-05-21,Sputnik V,129.0
Slovakia,2021-05-28,Sputnik V,130.0
Slovakia,2021-06-04,Sputnik V,132.0
Slovakia,2021-06-11,Sputnik V,4275.0
Slovakia,2021-06-18,Sputnik V,8025.0
Slovakia,2021-06-25,Sputnik V,11690.0
Slovakia,2021-07-02,Sputnik V,17736.0
Slovakia,2021-07-09,Sputnik V,24012.0
Slovakia,2021-07-16,Sputnik V,28176.0
Slovakia,2021-07-23,Sputnik V,30888.0
Slovakia,2021-07-30,Sputnik V,34660.0
Slovakia,2021-08-06,Sputnik V,35633.0
Slovakia,2021-08-13,Sputnik V,36730.0
Slovakia,2021-08-20,Sputnik V,37837.0
Slovakia,2021-08-27,Sputnik V,37961.0
Slovakia,2021-09-03,Sputnik V,37967.0
Slovakia,2021-12-24,Sputnik V,37975.0
Slovakia,2022-01-14,Sputnik V,37993.0
Ecuador,2021-08-02,CanSino,39.0
Ecuador,2021-08-05,CanSino,41.0
Ecuador,2021-08-11,CanSino,333.0
Ecuador,2021-08-12,CanSino,690.0
Ecuador,2021-08-13,CanSino,1997.0
Ecuador,2021-08-14,CanSino,2440.0
Ecuador,2021-08-15,CanSino,2580.0
Ecuador,2021-08-16,CanSino,3778.0
Ecuador,2021-08-17,CanSino,8361.0
Ecuador,2021-08-18,CanSino,14873.0
Ecuador,2021-08-19,CanSino,21447.0
Ecuador,2021-08-20,CanSino,26888.0
Ecuador,2021-08-21,CanSino,33835.0
Ecuador,2021-08-22,CanSino,39401.0
Ecuador,2021-08-23,CanSino,49048.0
Ecuador,2021-08-24,CanSino,65036.0
Ecuador,2021-08-25,CanSino,78910.0
Ecuador,2021-08-26,CanSino,97024.0
Ecuador,2021-08-27,CanSino,115171.0
Ecuador,2021-08-28,CanSino,128360.0
Ecuador,2021-08-29,CanSino,138651.0
Ecuador,2021-08-30,CanSino,158208.0
Ecuador,2021-08-31,CanSino,177972.0
Ecuador,2021-09-01,CanSino,199225.0
Ecuador,2021-09-02,CanSino,216882.0
Ecuador,2021-09-03,CanSino,233557.0
Ecuador,2021-09-04,CanSino,242200.0
Ecuador,2021-09-05,CanSino,248738.0
Ecuador,2021-09-06,CanSino,261483.0
Ecuador,2021-09-07,CanSino,274355.0
Ecuador,2021-09-08,CanSino,285028.0
Ecuador,2021-09-09,CanSino,294359.0
Ecuador,2021-09-10,CanSino,303968.0
Ecuador,2021-09-11,CanSino,305612.0
Ecuador,2021-09-12,CanSino,306378.0
Ecuador,2021-09-13,CanSino,312824.0
Ecuador,2021-09-14,CanSino,320023.0
Ecuador,2021-09-15,CanSino,326958.0
Ecuador,2021-09-16,CanSino,332926.0
Ecuador,2021-09-17,CanSino,339736.0
Ecuador,2021-09-18,CanSino,340368.0
Ecuador,2021-09-19,CanSino,340839.0
Ecuador,2021-09-20,CanSino,345258.0
Ecuador,2021-09-21,CanSino,348407.0
Ecuador,2021-09-22,CanSino,351317.0
Ecuador,2021-09-23,CanSino,353734.0
Ecuador,2021-09-24,CanSino,357554.0
Ecuador,2021-09-25,CanSino,358205.0
Ecuador,2021-09-26,CanSino,358341.0
Ecuador,2021-09-27,CanSino,361583.0
Ecuador,2021-09-28,CanSino,365204.0
Ecuador,2021-09-29,CanSino,369372.0
Ecuador,2021-09-30,CanSino,372242.0
Ecuador,2021-10-01,CanSino,375677.0
Ecuador,2021-10-02,CanSino,376088.0
Ecuador,2021-10-03,CanSino,376261.0
Ecuador,2021-10-04,CanSino,378922.0
Ecuador,2021-10-05,CanSino,381651.0
Ecuador,2021-10-06,CanSino,384191.0
Ecuador,2021-10-07,CanSino,386434.0
Ecuador,2021-10-08,CanSino,387110.0
Ecuador,2021-10-09,CanSino,387276.0
Ecuador,2021-10-10,CanSino,387367.0
Ecuador,2021-10-11,CanSino,389612.0
Ecuador,2021-10-12,CanSino,391428.0
Ecuador,2021-10-13,CanSino,393252.0
Ecuador,2021-10-14,CanSino,394683.0
Ecuador,2021-10-15,CanSino,396416.0
Ecuador,2021-10-16,CanSino,396566.0
Ecuador,2021-10-17,CanSino,396642.0
Ecuador,2021-10-18,CanSino,397703.0
Ecuador,2021-10-19,CanSino,398822.0
Ecuador,2021-10-20,CanSino,398891.0
Ecuador,2021-10-21,CanSino,399967.0
Ecuador,2021-10-22,CanSino,401192.0
Ecuador,2021-10-23,CanSino,401465.0
Ecuador,2021-10-24,CanSino,401567.0
Ecuador,2021-10-25,CanSino,402805.0
Ecuador,2021-10-26,CanSino,403847.0
Ecuador,2021-10-27,CanSino,404921.0
Ecuador,2021-10-28,CanSino,406114.0
Ecuador,2021-10-29,CanSino,407146.0
Ecuador,2021-10-30,CanSino,407335.0
Ecuador,2021-10-31,CanSino,407415.0
Ecuador,2021-11-01,CanSino,407497.0
Ecuador,2021-11-02,CanSino,407586.0
Ecuador,2021-11-03,CanSino,407668.0
Ecuador,2021-11-04,CanSino,408631.0
Ecuador,2021-11-05,CanSino,409654.0
Ecuador,2021-11-06,CanSino,409779.0
Ecuador,2021-11-07,CanSino,409834.0
Ecuador,2021-11-08,CanSino,411006.0
Ecuador,2021-11-09,CanSino,412130.0
Ecuador,2021-11-10,CanSino,413093.0
Ecuador,2021-11-11,CanSino,414113.0
Ecuador,2021-11-12,CanSino,415193.0
Ecuador,2021-11-13,CanSino,415400.0
Ecuador,2021-11-14,CanSino,415520.0
Ecuador,2021-11-15,CanSino,416619.0
Ecuador,2021-11-16,CanSino,417553.0
Ecuador,2021-11-17,CanSino,418447.0
Ecuador,2021-11-18,CanSino,419461.0
Ecuador,2021-11-19,CanSino,420330.0
Ecuador,2021-11-20,CanSino,420779.0
Ecuador,2021-11-21,CanSino,421129.0
Ecuador,2021-11-22,CanSino,430199.0
Ecuador,2021-11-23,CanSino,431226.0
Ecuador,2021-11-24,CanSino,432278.0
Ecuador,2021-11-25,CanSino,433333.0
Ecuador,2021-11-26,CanSino,434532.0
Ecuador,2021-11-27,CanSino,434937.0
Ecuador,2021-11-28,CanSino,435276.0
Ecuador,2021-11-29,CanSino,436549.0
Ecuador,2021-11-30,CanSino,437886.0
Ecuador,2021-12-01,CanSino,439649.0
Ecuador,2021-12-02,CanSino,441898.0
Ecuador,2021-12-03,CanSino,443964.0
Ecuador,2021-12-04,CanSino,444589.0
Ecuador,2021-12-05,CanSino,444979.0
Ecuador,2021-12-06,CanSino,446980.0
Ecuador,2021-12-07,CanSino,448606.0
Ecuador,2021-12-08,CanSino,450134.0
Ecuador,2021-12-09,CanSino,451533.0
Ecuador,2021-12-10,CanSino,452922.0
Ecuador,2021-12-11,CanSino,453859.0
Ecuador,2021-12-12,CanSino,454576.0
Ecuador,2021-12-13,CanSino,455880.0
Ecuador,2021-12-14,CanSino,457021.0
Ecuador,2021-12-15,CanSino,458966.0
Ecuador,2021-12-16,CanSino,460214.0
Ecuador,2021-12-17,CanSino,461243.0
Ecuador,2021-12-18,CanSino,461852.0
Ecuador,2021-12-19,CanSino,462381.0
Ecuador,2021-12-20,CanSino,463517.0
Ecuador,2021-12-21,CanSino,464675.0
Ecuador,2021-12-22,CanSino,466139.0
Ecuador,2021-12-23,CanSino,467354.0
Ecuador,2021-12-24,CanSino,467535.0
Ecuador,2021-12-25,CanSino,467878.0
Ecuador,2021-12-26,CanSino,468131.0
Ecuador,2021-12-27,CanSino,470034.0
Ecuador,2021-12-28,CanSino,472419.0
Ecuador,2021-12-29,CanSino,474798.0
Ecuador,2021-12-30,CanSino,476541.0
Ecuador,2021-12-31,CanSino,476711.0
Ecuador,2022-01-01,CanSino,476767.0
Ecuador,2022-01-02,CanSino,476977.0
Ecuador,2022-01-03,CanSino,479543.0
Ecuador,2022-01-04,CanSino,482617.0
Ecuador,2022-01-05,CanSino,485924.0
Ecuador,2022-01-06,CanSino,489367.0
Ecuador,2022-01-07,CanSino,492473.0
Ecuador,2022-01-08,CanSino,493385.0
Ecuador,2022-01-09,CanSino,494678.0
Ecuador,2022-01-10,CanSino,498589.0
Ecuador,2022-01-11,CanSino,502961.0
Ecuador,2022-01-12,CanSino,507936.0
Ecuador,2022-01-13,CanSino,512236.0
Ecuador,2022-01-14,CanSino,516080.0
Ecuador,2022-01-15,CanSino,517150.0
Ecuador,2022-01-16,CanSino,518050.0
Ecuador,2022-01-17,CanSino,521372.0
Ecuador,2022-01-18,CanSino,524024.0
Ecuador,2022-01-19,CanSino,525961.0
Ecuador,2022-01-20,CanSino,527769.0
Ecuador,2022-01-21,CanSino,529437.0
Ecuador,2022-01-22,CanSino,529910.0
Ecuador,2022-01-23,CanSino,530420.0
Ecuador,2022-01-24,CanSino,532046.0
Ecuador,2022-01-25,CanSino,533420.0
Ecuador,2022-01-26,CanSino,534646.0
Ecuador,2022-01-27,CanSino,535742.0
Ecuador,2022-01-28,CanSino,536882.0
Ecuador,2021-02-04,Oxford/AstraZeneca,1.0
Ecuador,2021-03-03,Oxford/AstraZeneca,2.0
Ecuador,2021-03-05,Oxford/AstraZeneca,4.0
Ecuador,2021-03-10,Oxford/AstraZeneca,5.0
Ecuador,2021-03-15,Oxford/AstraZeneca,6.0
Ecuador,2021-03-19,Oxford/AstraZeneca,7.0
Ecuador,2021-03-29,Oxford/AstraZeneca,8.0
Ecuador,2021-03-30,Oxford/AstraZeneca,14.0
Ecuador,2021-03-31,Oxford/AstraZeneca,27.0
Ecuador,2021-04-01,Oxford/AstraZeneca,1533.0
Ecuador,2021-04-02,Oxford/AstraZeneca,5742.0
Ecuador,2021-04-03,Oxford/AstraZeneca,10565.0
Ecuador,2021-04-04,Oxford/AstraZeneca,12034.0
Ecuador,2021-04-05,Oxford/AstraZeneca,17625.0
Ecuador,2021-04-06,Oxford/AstraZeneca,29621.0
Ecuador,2021-04-07,Oxford/AstraZeneca,37814.0
Ecuador,2021-04-08,Oxford/AstraZeneca,44100.0
Ecuador,2021-04-09,Oxford/AstraZeneca,44868.0
Ecuador,2021-04-10,Oxford/AstraZeneca,44934.0
Ecuador,2021-04-11,Oxford/AstraZeneca,44935.0
Ecuador,2021-04-12,Oxford/AstraZeneca,45275.0
Ecuador,2021-04-13,Oxford/AstraZeneca,45718.0
Ecuador,2021-04-14,Oxford/AstraZeneca,47060.0
Ecuador,2021-04-15,Oxford/AstraZeneca,51842.0
Ecuador,2021-04-16,Oxford/AstraZeneca,54604.0
Ecuador,2021-04-17,Oxford/AstraZeneca,57660.0
Ecuador,2021-04-18,Oxford/AstraZeneca,59260.0
Ecuador,2021-04-19,Oxford/AstraZeneca,62449.0
Ecuador,2021-04-20,Oxford/AstraZeneca,63547.0
Ecuador,2021-04-21,Oxford/AstraZeneca,67336.0
Ecuador,2021-04-22,Oxford/AstraZeneca,69182.0
Ecuador,2021-04-23,Oxford/AstraZeneca,71722.0
Ecuador,2021-04-24,Oxford/AstraZeneca,72664.0
Ecuador,2021-04-25,Oxford/AstraZeneca,73348.0
Ecuador,2021-04-26,Oxford/AstraZeneca,79965.0
Ecuador,2021-04-27,Oxford/AstraZeneca,86198.0
Ecuador,2021-04-28,Oxford/AstraZeneca,91331.0
Ecuador,2021-04-29,Oxford/AstraZeneca,127460.0
Ecuador,2021-04-30,Oxford/AstraZeneca,164968.0
Ecuador,2021-05-01,Oxford/AstraZeneca,200901.0
Ecuador,2021-05-02,Oxford/AstraZeneca,235401.0
Ecuador,2021-05-03,Oxford/AstraZeneca,268146.0
Ecuador,2021-05-04,Oxford/AstraZeneca,292851.0
Ecuador,2021-05-05,Oxford/AstraZeneca,319801.0
Ecuador,2021-05-06,Oxford/AstraZeneca,348334.0
Ecuador,2021-05-07,Oxford/AstraZeneca,366211.0
Ecuador,2021-05-08,Oxford/AstraZeneca,369643.0
Ecuador,2021-05-09,Oxford/AstraZeneca,369755.0
Ecuador,2021-05-10,Oxford/AstraZeneca,374859.0
Ecuador,2021-05-11,Oxford/AstraZeneca,384533.0
Ecuador,2021-05-12,Oxford/AstraZeneca,389424.0
Ecuador,2021-05-13,Oxford/AstraZeneca,395452.0
Ecuador,2021-05-14,Oxford/AstraZeneca,406054.0
Ecuador,2021-05-15,Oxford/AstraZeneca,408931.0
Ecuador,2021-05-16,Oxford/AstraZeneca,409649.0
Ecuador,2021-05-17,Oxford/AstraZeneca,413067.0
Ecuador,2021-05-18,Oxford/AstraZeneca,416219.0
Ecuador,2021-05-19,Oxford/AstraZeneca,421740.0
Ecuador,2021-05-20,Oxford/AstraZeneca,426582.0
Ecuador,2021-05-21,Oxford/AstraZeneca,431866.0
Ecuador,2021-05-22,Oxford/AstraZeneca,437265.0
Ecuador,2021-05-23,Oxford/AstraZeneca,493591.0
Ecuador,2021-05-24,Oxford/AstraZeneca,493680.0
Ecuador,2021-05-25,Oxford/AstraZeneca,493730.0
Ecuador,2021-05-26,Oxford/AstraZeneca,493873.0
Ecuador,2021-05-27,Oxford/AstraZeneca,495155.0
Ecuador,2021-05-28,Oxford/AstraZeneca,498169.0
Ecuador,2021-05-29,Oxford/AstraZeneca,509709.0
Ecuador,2021-05-30,Oxford/AstraZeneca,521122.0
Ecuador,2021-05-31,Oxford/AstraZeneca,537601.0
Ecuador,2021-06-01,Oxford/AstraZeneca,552571.0
Ecuador,2021-06-02,Oxford/AstraZeneca,567355.0
Ecuador,2021-06-03,Oxford/AstraZeneca,582382.0
Ecuador,2021-06-04,Oxford/AstraZeneca,596947.0
Ecuador,2021-06-05,Oxford/AstraZeneca,604159.0
Ecuador,2021-06-06,Oxford/AstraZeneca,606626.0
Ecuador,2021-06-07,Oxford/AstraZeneca,612685.0
Ecuador,2021-06-08,Oxford/AstraZeneca,618560.0
Ecuador,2021-06-09,Oxford/AstraZeneca,628355.0
Ecuador,2021-06-10,Oxford/AstraZeneca,638796.0
Ecuador,2021-06-11,Oxford/AstraZeneca,654860.0
Ecuador,2021-06-12,Oxford/AstraZeneca,670291.0
Ecuador,2021-06-13,Oxford/AstraZeneca,687422.0
Ecuador,2021-06-14,Oxford/AstraZeneca,705742.0
Ecuador,2021-06-15,Oxford/AstraZeneca,732681.0
Ecuador,2021-06-16,Oxford/AstraZeneca,783535.0
Ecuador,2021-06-17,Oxford/AstraZeneca,834719.0
Ecuador,2021-06-18,Oxford/AstraZeneca,874934.0
Ecuador,2021-06-19,Oxford/AstraZeneca,899292.0
Ecuador,2021-06-20,Oxford/AstraZeneca,908517.0
Ecuador,2021-06-21,Oxford/AstraZeneca,951744.0
Ecuador,2021-06-22,Oxford/AstraZeneca,1001950.0
Ecuador,2021-06-23,Oxford/AstraZeneca,1057875.0
Ecuador,2021-06-24,Oxford/AstraZeneca,1111340.0
Ecuador,2021-06-25,Oxford/AstraZeneca,1161756.0
Ecuador,2021-06-26,Oxford/AstraZeneca,1207814.0
Ecuador,2021-06-27,Oxford/AstraZeneca,1225459.0
Ecuador,2021-06-28,Oxford/AstraZeneca,1260652.0
Ecuador,2021-06-29,Oxford/AstraZeneca,1281174.0
Ecuador,2021-06-30,Oxford/AstraZeneca,1289331.0
Ecuador,2021-07-01,Oxford/AstraZeneca,1296533.0
Ecuador,2021-07-02,Oxford/AstraZeneca,1303423.0
Ecuador,2021-07-03,Oxford/AstraZeneca,1311199.0
Ecuador,2021-07-04,Oxford/AstraZeneca,1317093.0
Ecuador,2021-07-05,Oxford/AstraZeneca,1320581.0
Ecuador,2021-07-06,Oxford/AstraZeneca,1325004.0
Ecuador,2021-07-07,Oxford/AstraZeneca,1328566.0
Ecuador,2021-07-08,Oxford/AstraZeneca,1331319.0
Ecuador,2021-07-09,Oxford/AstraZeneca,1333286.0
Ecuador,2021-07-11,Oxford/AstraZeneca,1333998.0
Ecuador,2021-07-12,Oxford/AstraZeneca,1335808.0
Ecuador,2021-07-13,Oxford/AstraZeneca,1337276.0
Ecuador,2021-07-14,Oxford/AstraZeneca,1339179.0
Ecuador,2021-07-15,Oxford/AstraZeneca,1342045.0
Ecuador,2021-07-16,Oxford/AstraZeneca,1344033.0
Ecuador,2021-07-17,Oxford/AstraZeneca,1345361.0
Ecuador,2021-07-18,Oxford/AstraZeneca,1347743.0
Ecuador,2021-07-19,Oxford/AstraZeneca,1351721.0
Ecuador,2021-07-20,Oxford/AstraZeneca,1358364.0
Ecuador,2021-07-21,Oxford/AstraZeneca,1364059.0
Ecuador,2021-07-22,Oxford/AstraZeneca,1381859.0
Ecuador,2021-07-23,Oxford/AstraZeneca,1400620.0
Ecuador,2021-07-24,Oxford/AstraZeneca,1410495.0
Ecuador,2021-07-25,Oxford/AstraZeneca,1415458.0
Ecuador,2021-07-26,Oxford/AstraZeneca,1427979.0
Ecuador,2021-07-27,Oxford/AstraZeneca,1439295.0
Ecuador,2021-07-28,Oxford/AstraZeneca,1463960.0
Ecuador,2021-07-29,Oxford/AstraZeneca,1472528.0
Ecuador,2021-07-30,Oxford/AstraZeneca,1481405.0
Ecuador,2021-07-31,Oxford/AstraZeneca,1485797.0
Ecuador,2021-08-01,Oxford/AstraZeneca,1488815.0
Ecuador,2021-08-02,Oxford/AstraZeneca,1495075.0
Ecuador,2021-08-03,Oxford/AstraZeneca,1503982.0
Ecuador,2021-08-04,Oxford/AstraZeneca,1511736.0
Ecuador,2021-08-05,Oxford/AstraZeneca,1538146.0
Ecuador,2021-08-06,Oxford/AstraZeneca,1558675.0
Ecuador,2021-08-07,Oxford/AstraZeneca,1577650.0
Ecuador,2021-08-08,Oxford/AstraZeneca,1589043.0
Ecuador,2021-08-10,Oxford/AstraZeneca,1599177.0
Ecuador,2021-08-11,Oxford/AstraZeneca,1609047.0
Ecuador,2021-08-12,Oxford/AstraZeneca,1617888.0
Ecuador,2021-08-13,Oxford/AstraZeneca,1628259.0
Ecuador,2021-08-14,Oxford/AstraZeneca,1634011.0
Ecuador,2021-08-15,Oxford/AstraZeneca,1643051.0
Ecuador,2021-08-16,Oxford/AstraZeneca,1654953.0
Ecuador,2021-08-17,Oxford/AstraZeneca,1665135.0
Ecuador,2021-08-18,Oxford/AstraZeneca,1674488.0
Ecuador,2021-08-19,Oxford/AstraZeneca,1682409.0
Ecuador,2021-08-20,Oxford/AstraZeneca,1691148.0
Ecuador,2021-08-21,Oxford/AstraZeneca,1703131.0
Ecuador,2021-08-22,Oxford/AstraZeneca,1712496.0
Ecuador,2021-08-23,Oxford/AstraZeneca,1726304.0
Ecuador,2021-08-24,Oxford/AstraZeneca,1748294.0
Ecuador,2021-08-25,Oxford/AstraZeneca,1801032.0
Ecuador,2021-08-26,Oxford/AstraZeneca,1827840.0
Ecuador,2021-08-27,Oxford/AstraZeneca,1859310.0
Ecuador,2021-08-28,Oxford/AstraZeneca,1881041.0
Ecuador,2021-08-29,Oxford/AstraZeneca,1895976.0
Ecuador,2021-08-30,Oxford/AstraZeneca,1923492.0
Ecuador,2021-08-31,Oxford/AstraZeneca,1949520.0
Ecuador,2021-09-01,Oxford/AstraZeneca,1953906.0
Ecuador,2021-09-02,Oxford/AstraZeneca,1970960.0
Ecuador,2021-09-03,Oxford/AstraZeneca,1989534.0
Ecuador,2021-09-04,Oxford/AstraZeneca,2002008.0
Ecuador,2021-09-05,Oxford/AstraZeneca,2010070.0
Ecuador,2021-09-06,Oxford/AstraZeneca,2024842.0
Ecuador,2021-09-07,Oxford/AstraZeneca,2038254.0
Ecuador,2021-09-08,Oxford/AstraZeneca,2051400.0
Ecuador,2021-09-09,Oxford/AstraZeneca,2065278.0
Ecuador,2021-09-10,Oxford/AstraZeneca,2081104.0
Ecuador,2021-09-11,Oxford/AstraZeneca,2084505.0
Ecuador,2021-09-12,Oxford/AstraZeneca,2086223.0
Ecuador,2021-09-13,Oxford/AstraZeneca,2100711.0
Ecuador,2021-09-14,Oxford/AstraZeneca,2115912.0
Ecuador,2021-09-15,Oxford/AstraZeneca,2132439.0
Ecuador,2021-09-17,Oxford/AstraZeneca,2133455.0
Ecuador,2021-09-18,Oxford/AstraZeneca,2136533.0
Ecuador,2021-09-19,Oxford/AstraZeneca,2137237.0
Ecuador,2021-09-20,Oxford/AstraZeneca,2167306.0
Ecuador,2021-09-22,Oxford/AstraZeneca,2179267.0
Ecuador,2021-09-23,Oxford/AstraZeneca,2184378.0
Ecuador,2021-09-24,Oxford/AstraZeneca,2191815.0
Ecuador,2021-09-25,Oxford/AstraZeneca,2192833.0
Ecuador,2021-09-26,Oxford/AstraZeneca,2193329.0
Ecuador,2021-09-27,Oxford/AstraZeneca,2201472.0
Ecuador,2021-09-28,Oxford/AstraZeneca,2211524.0
Ecuador,2021-09-29,Oxford/AstraZeneca,2218407.0
Ecuador,2021-09-30,Oxford/AstraZeneca,2224061.0
Ecuador,2021-10-01,Oxford/AstraZeneca,2229203.0
Ecuador,2021-10-02,Oxford/AstraZeneca,2229958.0
Ecuador,2021-10-03,Oxford/AstraZeneca,2230202.0
Ecuador,2021-10-04,Oxford/AstraZeneca,2235879.0
Ecuador,2021-10-05,Oxford/AstraZeneca,2241450.0
Ecuador,2021-10-06,Oxford/AstraZeneca,2246887.0
Ecuador,2021-10-07,Oxford/AstraZeneca,2251232.0
Ecuador,2021-10-08,Oxford/AstraZeneca,2252426.0
Ecuador,2021-10-09,Oxford/AstraZeneca,2252640.0
Ecuador,2021-10-10,Oxford/AstraZeneca,2252793.0
Ecuador,2021-10-11,Oxford/AstraZeneca,2259546.0
Ecuador,2021-10-12,Oxford/AstraZeneca,2265235.0
Ecuador,2021-10-13,Oxford/AstraZeneca,2271036.0
Ecuador,2021-10-14,Oxford/AstraZeneca,2276318.0
Ecuador,2021-10-15,Oxford/AstraZeneca,2282047.0
Ecuador,2021-10-16,Oxford/AstraZeneca,2283893.0
Ecuador,2021-10-17,Oxford/AstraZeneca,2284385.0
Ecuador,2021-10-18,Oxford/AstraZeneca,2290650.0
Ecuador,2021-10-19,Oxford/AstraZeneca,2296297.0
Ecuador,2021-10-20,Oxford/AstraZeneca,2308461.0
Ecuador,2021-10-21,Oxford/AstraZeneca,2317256.0
Ecuador,2021-10-22,Oxford/AstraZeneca,2328285.0
Ecuador,2021-10-23,Oxford/AstraZeneca,2331137.0
Ecuador,2021-10-24,Oxford/AstraZeneca,2332319.0
Ecuador,2021-10-25,Oxford/AstraZeneca,2342138.0
Ecuador,2021-10-26,Oxford/AstraZeneca,2355812.0
Ecuador,2021-10-27,Oxford/AstraZeneca,2372882.0
Ecuador,2021-10-28,Oxford/AstraZeneca,2387653.0
Ecuador,2021-10-29,Oxford/AstraZeneca,2399245.0
Ecuador,2021-10-30,Oxford/AstraZeneca,2401286.0
Ecuador,2021-10-31,Oxford/AstraZeneca,2402233.0
Ecuador,2021-11-01,Oxford/AstraZeneca,2403246.0
Ecuador,2021-11-02,Oxford/AstraZeneca,2404397.0
Ecuador,2021-11-03,Oxford/AstraZeneca,2405709.0
Ecuador,2021-11-04,Oxford/AstraZeneca,2420262.0
Ecuador,2021-11-05,Oxford/AstraZeneca,2442156.0
Ecuador,2021-11-06,Oxford/AstraZeneca,2445897.0
Ecuador,2021-11-07,Oxford/AstraZeneca,2447872.0
Ecuador,2021-11-08,Oxford/AstraZeneca,2469526.0
Ecuador,2021-11-09,Oxford/AstraZeneca,2490205.0
Ecuador,2021-11-10,Oxford/AstraZeneca,2511410.0
Ecuador,2021-11-11,Oxford/AstraZeneca,2532947.0
Ecuador,2021-11-12,Oxford/AstraZeneca,2554491.0
Ecuador,2021-11-13,Oxford/AstraZeneca,2560182.0
Ecuador,2021-11-14,Oxford/AstraZeneca,2563707.0
Ecuador,2021-11-15,Oxford/AstraZeneca,2590351.0
Ecuador,2021-11-16,Oxford/AstraZeneca,2615266.0
Ecuador,2021-11-17,Oxford/AstraZeneca,2648063.0
Ecuador,2021-11-18,Oxford/AstraZeneca,2676936.0
Ecuador,2021-11-19,Oxford/AstraZeneca,2701802.0
Ecuador,2021-11-20,Oxford/AstraZeneca,2712486.0
Ecuador,2021-11-21,Oxford/AstraZeneca,2720874.0
Ecuador,2021-11-22,Oxford/AstraZeneca,2733863.0
Ecuador,2021-11-23,Oxford/AstraZeneca,2762073.0
Ecuador,2021-11-24,Oxford/AstraZeneca,2786890.0
Ecuador,2021-11-25,Oxford/AstraZeneca,2811035.0
Ecuador,2021-11-26,Oxford/AstraZeneca,2835981.0
Ecuador,2021-11-27,Oxford/AstraZeneca,2847056.0
Ecuador,2021-11-28,Oxford/AstraZeneca,2853648.0
Ecuador,2021-11-29,Oxford/AstraZeneca,2885596.0
Ecuador,2021-11-30,Oxford/AstraZeneca,2917546.0
Ecuador,2021-12-01,Oxford/AstraZeneca,2960383.0
Ecuador,2021-12-02,Oxford/AstraZeneca,3007330.0
Ecuador,2021-12-03,Oxford/AstraZeneca,3046463.0
Ecuador,2021-12-04,Oxford/AstraZeneca,3062196.0
Ecuador,2021-12-05,Oxford/AstraZeneca,3071347.0
Ecuador,2021-12-06,Oxford/AstraZeneca,3108367.0
Ecuador,2021-12-07,Oxford/AstraZeneca,3149119.0
Ecuador,2021-12-08,Oxford/AstraZeneca,3184547.0
Ecuador,2021-12-09,Oxford/AstraZeneca,3218000.0
Ecuador,2021-12-10,Oxford/AstraZeneca,3250707.0
Ecuador,2021-12-11,Oxford/AstraZeneca,3266736.0
Ecuador,2021-12-12,Oxford/AstraZeneca,3278397.0
Ecuador,2021-12-13,Oxford/AstraZeneca,3308903.0
Ecuador,2021-12-14,Oxford/AstraZeneca,3335927.0
Ecuador,2021-12-15,Oxford/AstraZeneca,3373926.0
Ecuador,2021-12-16,Oxford/AstraZeneca,3404088.0
Ecuador,2021-12-17,Oxford/AstraZeneca,3431703.0
Ecuador,2021-12-18,Oxford/AstraZeneca,3443517.0
Ecuador,2021-12-19,Oxford/AstraZeneca,3452438.0
Ecuador,2021-12-20,Oxford/AstraZeneca,3479977.0
Ecuador,2021-12-21,Oxford/AstraZeneca,3505959.0
Ecuador,2021-12-22,Oxford/AstraZeneca,3537344.0
Ecuador,2021-12-23,Oxford/AstraZeneca,3567805.0
Ecuador,2021-12-24,Oxford/AstraZeneca,3571600.0
Ecuador,2021-12-25,Oxford/AstraZeneca,3576629.0
Ecuador,2021-12-26,Oxford/AstraZeneca,3580578.0
Ecuador,2021-12-27,Oxford/AstraZeneca,3620920.0
Ecuador,2021-12-28,Oxford/AstraZeneca,3662569.0
Ecuador,2021-12-29,Oxford/AstraZeneca,3696520.0
Ecuador,2021-12-30,Oxford/AstraZeneca,3718185.0
Ecuador,2021-12-31,Oxford/AstraZeneca,3720268.0
Ecuador,2022-01-01,Oxford/AstraZeneca,3721182.0
Ecuador,2022-01-02,Oxford/AstraZeneca,3724893.0
Ecuador,2022-01-03,Oxford/AstraZeneca,3773707.0
Ecuador,2022-01-04,Oxford/AstraZeneca,3832035.0
Ecuador,2022-01-05,Oxford/AstraZeneca,3890820.0
Ecuador,2022-01-06,Oxford/AstraZeneca,3944505.0
Ecuador,2022-01-07,Oxford/AstraZeneca,3995097.0
Ecuador,2022-01-08,Oxford/AstraZeneca,4010827.0
Ecuador,2022-01-09,Oxford/AstraZeneca,4028882.0
Ecuador,2022-01-10,Oxford/AstraZeneca,4084604.0
Ecuador,2022-01-11,Oxford/AstraZeneca,4150693.0
