location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Malta,2022-09-16,60,69.0,95.75,93.32,94.86
Malta,2022-09-16,70,79.0,97.3,95.84,77.48
Malta,2022-09-16,80,,101.26,100.47,79.57
Malta,2022-09-23,0,17.0,47.37,45.09,0.32
Malta,2022-09-23,18,24.0,97.86,97.11,70.95
Malta,2022-09-23,25,49.0,91.43,91.41,76.21
Malta,2022-09-23,50,59.0,91.96,90.51,90.05
Malta,2022-09-23,60,69.0,95.75,93.32,94.87
Malta,2022-09-23,70,79.0,97.3,95.84,77.48
Malta,2022-09-23,80,,101.26,100.47,79.57
Malta,2022-09-30,0,17.0,47.37,45.09,0.32
Malta,2022-09-30,18,24.0,97.86,97.11,70.97
Malta,2022-09-30,25,49.0,91.43,91.41,76.25
Malta,2022-09-30,50,59.0,91.96,90.52,90.06
Malta,2022-09-30,60,69.0,95.75,93.32,94.87
Malta,2022-09-30,70,79.0,97.3,95.84,77.48
Malta,2022-09-30,80,,101.26,100.48,79.58
Malta,2022-10-07,0,17.0,47.37,45.09,0.32
Malta,2022-10-07,18,24.0,97.86,97.12,70.98
Malta,2022-10-07,25,49.0,91.44,91.42,76.26
Malta,2022-10-07,50,59.0,91.96,90.52,90.07
Malta,2022-10-07,60,69.0,95.75,93.32,94.88
Malta,2022-10-07,70,79.0,97.3,95.84,77.49
Malta,2022-10-07,80,,101.26,100.48,79.58
Malta,2022-10-14,0,17.0,47.37,45.09,0.32
Malta,2022-10-14,18,24.0,97.86,97.12,70.98
Malta,2022-10-14,25,49.0,91.44,91.42,76.26
Malta,2022-10-14,50,59.0,91.96,90.52,90.07
Malta,2022-10-14,60,69.0,95.75,93.32,94.88
Malta,2022-10-14,70,79.0,97.3,95.84,77.49
Malta,2022-10-14,80,,101.26,100.48,79.58
Malta,2022-10-21,0,17.0,47.38,45.09,0.32
Malta,2022-10-21,18,24.0,97.86,97.12,70.98
Malta,2022-10-21,25,49.0,91.44,91.42,76.26
Malta,2022-10-21,50,59.0,91.96,90.52,90.07
Malta,2022-10-21,60,69.0,95.75,93.32,94.88
Malta,2022-10-21,70,79.0,97.3,95.84,77.49
Malta,2022-10-21,80,,101.26,100.48,79.58
Malta,2022-10-28,0,17.0,47.38,45.09,0.32
Malta,2022-10-28,18,24.0,97.86,97.12,70.98
Malta,2022-10-28,25,49.0,91.44,91.42,76.26
Malta,2022-10-28,50,59.0,91.96,90.52,90.07
Malta,2022-10-28,60,69.0,95.75,93.32,94.88
Malta,2022-10-28,70,79.0,97.3,95.84,77.49
Malta,2022-10-28,80,,101.26,100.48,79.58
Malta,2022-11-04,0,17.0,47.38,45.09,0.37
Malta,2022-11-04,18,24.0,97.86,97.12,71.02
Malta,2022-11-04,25,49.0,91.44,91.42,76.29
Malta,2022-11-04,50,59.0,91.96,90.52,90.08
Malta,2022-11-04,60,69.0,95.75,93.32,94.88
Malta,2022-11-04,70,79.0,97.3,95.84,77.5
Malta,2022-11-04,80,,101.26,100.48,79.61
Malta,2022-11-11,0,17.0,47.38,45.1,0.4
Malta,2022-11-11,18,24.0,97.86,97.12,71.03
Malta,2022-11-11,25,49.0,91.44,91.42,76.31
Malta,2022-11-11,50,59.0,91.96,90.52,90.09
Malta,2022-11-11,60,69.0,95.75,93.32,94.89
Malta,2022-11-11,70,79.0,97.3,95.84,77.51
Malta,2022-11-11,80,,101.26,100.48,79.65
Malta,2022-11-18,0,17.0,47.38,45.1,0.4
Malta,2022-11-18,18,24.0,97.86,97.12,71.03
Malta,2022-11-18,25,49.0,91.44,91.42,76.31
Malta,2022-11-18,50,59.0,91.96,90.52,90.09
Malta,2022-11-18,60,69.0,95.75,93.32,94.9
Malta,2022-11-18,70,79.0,97.3,95.84,77.51
Malta,2022-11-18,80,,101.26,100.48,79.66
Malta,2022-11-25,0,17.0,47.38,45.1,0.4
Malta,2022-11-25,18,24.0,97.86,97.12,71.03
Malta,2022-11-25,25,49.0,91.44,91.42,76.31
Malta,2022-11-25,50,59.0,91.96,90.52,90.09
Malta,2022-11-25,60,69.0,95.75,93.32,94.9
Malta,2022-11-25,70,79.0,97.3,95.84,77.51
Malta,2022-11-25,80,,101.26,100.49,79.66
Malta,2022-12-02,0,17.0,47.38,45.1,0.4
Malta,2022-12-02,18,24.0,97.86,97.12,71.04
Malta,2022-12-02,25,49.0,91.44,91.42,76.31
Malta,2022-12-02,50,59.0,91.96,90.52,90.1
Malta,2022-12-02,60,69.0,95.75,93.32,94.9
Malta,2022-12-02,70,79.0,97.3,95.84,77.52
Malta,2022-12-02,80,,101.26,100.49,79.66
Malta,2022-12-09,0,17.0,47.38,45.1,0.41
Malta,2022-12-09,18,24.0,97.86,97.12,71.04
Malta,2022-12-09,25,49.0,91.44,91.42,76.32
Malta,2022-12-09,50,59.0,91.96,90.52,90.1
Malta,2022-12-09,60,69.0,95.75,93.32,94.9
Malta,2022-12-09,70,79.0,97.3,95.84,77.52
Malta,2022-12-09,80,,101.26,100.49,79.67
Malta,2022-12-16,0,17.0,47.38,45.1,0.41
Malta,2022-12-16,18,24.0,97.87,97.12,71.05
Malta,2022-12-16,25,49.0,91.45,91.42,76.32
Malta,2022-12-16,50,59.0,91.96,90.52,90.1
Malta,2022-12-16,60,69.0,95.75,93.32,94.9
Malta,2022-12-16,70,79.0,97.3,95.84,77.52
Malta,2022-12-16,80,,101.26,100.49,79.67
Malta,2022-12-23,0,17.0,47.38,45.1,0.41
Malta,2022-12-23,18,24.0,97.87,97.12,71.05
Malta,2022-12-23,25,49.0,91.45,91.43,76.33
Malta,2022-12-23,50,59.0,91.97,90.52,90.1
Malta,2022-12-23,60,69.0,95.75,93.32,94.9
Malta,2022-12-23,70,79.0,97.3,95.84,77.53
Malta,2022-12-23,80,,101.26,100.49,79.67
Malta,2022-12-30,0,17.0,47.38,45.1,0.42
Malta,2022-12-30,18,24.0,97.87,97.12,71.06
Malta,2022-12-30,25,49.0,91.45,91.43,76.34
Malta,2022-12-30,50,59.0,91.97,90.52,90.11
Malta,2022-12-30,60,69.0,95.75,93.32,94.9
Malta,2022-12-30,70,79.0,97.3,95.84,77.53
Malta,2022-12-30,80,,101.26,100.49,79.67
Malta,2023-01-06,0,17.0,47.38,45.1,0.44
Malta,2023-01-06,18,24.0,97.87,97.12,71.08
Malta,2023-01-06,25,49.0,91.45,91.43,76.34
Malta,2023-01-06,50,59.0,91.97,90.52,90.11
Malta,2023-01-06,60,69.0,95.75,93.32,94.9
Malta,2023-01-06,70,79.0,97.3,95.84,77.53
Malta,2023-01-06,80,,101.26,100.49,79.68
Malta,2023-01-13,0,17.0,47.39,45.1,0.45
Malta,2023-01-13,18,24.0,97.87,97.12,71.08
Malta,2023-01-13,25,49.0,91.45,91.43,76.35
Malta,2023-01-13,50,59.0,91.97,90.52,90.11
Malta,2023-01-13,60,69.0,95.75,93.32,94.9
Malta,2023-01-13,70,79.0,97.3,95.84,77.53
Malta,2023-01-13,80,,101.26,100.49,79.68
Malta,2023-01-20,0,17.0,47.39,45.1,0.45
Malta,2023-01-20,18,24.0,97.87,97.12,71.08
Malta,2023-01-20,25,49.0,91.45,91.43,76.35
Malta,2023-01-20,50,59.0,91.97,90.52,90.11
Malta,2023-01-20,60,69.0,95.75,93.32,94.91
Malta,2023-01-20,70,79.0,97.3,95.84,77.53
Malta,2023-01-20,80,,101.26,100.49,79.68
Malta,2023-01-27,0,17.0,47.39,45.1,0.46
Malta,2023-01-27,18,24.0,97.87,97.13,71.08
Malta,2023-01-27,25,49.0,91.45,91.43,76.35
Malta,2023-01-27,50,59.0,91.97,90.52,90.11
Malta,2023-01-27,60,69.0,95.75,93.32,94.91
Malta,2023-01-27,70,79.0,97.31,95.84,77.53
Malta,2023-01-27,80,,101.26,100.49,79.68
Malta,2023-02-03,0,17.0,47.39,45.1,0.46
Malta,2023-02-03,18,24.0,97.87,97.13,71.09
Malta,2023-02-03,25,49.0,91.45,91.43,76.36
Malta,2023-02-03,50,59.0,91.97,90.52,90.11
Malta,2023-02-03,60,69.0,95.75,93.33,94.91
Malta,2023-02-03,70,79.0,97.31,95.84,77.53
Malta,2023-02-03,80,,101.26,100.49,79.68
Malta,2023-02-10,0,17.0,47.39,45.1,0.46
Malta,2023-02-10,18,24.0,97.87,97.13,71.1
Malta,2023-02-10,25,49.0,91.45,91.43,76.36
Malta,2023-02-10,50,59.0,91.97,90.52,90.11
Malta,2023-02-10,60,69.0,95.75,93.33,94.91
Malta,2023-02-10,70,79.0,97.31,95.84,77.53
Malta,2023-02-10,80,,101.26,100.49,79.69
Malta,2023-02-17,0,17.0,47.39,45.1,0.46
Malta,2023-02-17,18,24.0,97.87,97.13,71.1
Malta,2023-02-17,25,49.0,91.46,91.43,76.36
Malta,2023-02-17,50,59.0,91.97,90.53,90.11
Malta,2023-02-17,60,69.0,95.75,93.33,94.91
Malta,2023-02-17,70,79.0,97.31,95.84,77.54
Malta,2023-02-17,80,,101.26,100.49,79.69
Malta,2023-02-24,0,17.0,47.39,45.1,0.46
Malta,2023-02-24,18,24.0,97.87,97.13,71.1
Malta,2023-02-24,25,49.0,91.46,91.43,76.37
Malta,2023-02-24,50,59.0,91.97,90.53,90.11
Malta,2023-02-24,60,69.0,95.75,93.33,94.91
Malta,2023-02-24,70,79.0,97.31,95.84,77.54
Malta,2023-02-24,80,,101.26,100.49,79.69
Malta,2023-03-03,0,17.0,47.39,45.1,0.46
Malta,2023-03-03,18,24.0,97.87,97.13,71.1
Malta,2023-03-03,25,49.0,91.46,91.43,76.37
Malta,2023-03-03,50,59.0,91.97,90.53,90.11
Malta,2023-03-03,60,69.0,95.75,93.33,94.91
Malta,2023-03-03,70,79.0,97.31,95.84,77.54
Malta,2023-03-03,80,,101.26,100.49,79.7
Malta,2023-03-10,0,17.0,47.39,45.1,0.46
Malta,2023-03-10,18,24.0,97.87,97.13,71.1
Malta,2023-03-10,25,49.0,91.46,91.43,76.37
Malta,2023-03-10,50,59.0,91.97,90.53,90.11
Malta,2023-03-10,60,69.0,95.75,93.33,94.91
Malta,2023-03-10,70,79.0,97.31,95.84,77.55
Malta,2023-03-10,80,,101.26,100.49,79.7
Malta,2023-03-17,0,17.0,47.39,45.1,0.46
Malta,2023-03-17,18,24.0,97.87,97.13,71.1
Malta,2023-03-17,25,49.0,91.46,91.43,76.37
Malta,2023-03-17,50,59.0,91.97,90.53,90.11
Malta,2023-03-17,60,69.0,95.75,93.33,94.91
Malta,2023-03-17,70,79.0,97.31,95.84,77.55
Malta,2023-03-17,80,,101.26,100.49,79.7
Malta,2023-03-24,0,17.0,47.4,45.1,0.47
Malta,2023-03-24,18,24.0,97.87,97.13,71.1
Malta,2023-03-24,25,49.0,91.46,91.43,76.37
Malta,2023-03-24,50,59.0,91.98,90.53,90.11
Malta,2023-03-24,60,69.0,95.75,93.33,94.91
Malta,2023-03-24,70,79.0,97.31,95.84,77.55
Malta,2023-03-24,80,,101.26,100.49,79.7
Malta,2023-03-31,0,17.0,47.4,45.1,0.47
Malta,2023-03-31,18,24.0,97.87,97.13,71.11
Malta,2023-03-31,25,49.0,91.46,91.43,76.38
Malta,2023-03-31,50,59.0,91.98,90.53,90.11
Malta,2023-03-31,60,69.0,95.75,93.33,94.91
Malta,2023-03-31,70,79.0,97.31,95.84,77.55
Malta,2023-03-31,80,,101.26,100.49,79.7
Malta,2023-04-07,0,17.0,47.4,45.1,0.47
Malta,2023-04-07,18,24.0,97.87,97.13,71.11
Malta,2023-04-07,25,49.0,91.46,91.43,76.38
Malta,2023-04-07,50,59.0,91.98,90.53,90.11
Malta,2023-04-07,60,69.0,95.75,93.33,94.91
Malta,2023-04-07,70,79.0,97.31,95.84,77.55
Malta,2023-04-07,80,,101.26,100.49,79.7
Malta,2023-04-14,0,17.0,47.4,45.1,0.47
Malta,2023-04-14,18,24.0,97.87,97.13,71.11
Malta,2023-04-14,25,49.0,91.46,91.43,76.38
Malta,2023-04-14,50,59.0,91.98,90.53,90.11
Malta,2023-04-14,60,69.0,95.75,93.33,94.91
Malta,2023-04-14,70,79.0,97.31,95.84,77.55
Malta,2023-04-14,80,,101.26,100.49,79.7
Malta,2023-04-21,0,17.0,47.4,45.1,0.47
Malta,2023-04-21,18,24.0,97.87,97.13,71.11
Malta,2023-04-21,25,49.0,91.46,91.43,76.38
Malta,2023-04-21,50,59.0,91.98,90.53,90.11
Malta,2023-04-21,60,69.0,95.75,93.33,94.91
Malta,2023-04-21,70,79.0,97.31,95.84,77.55
Malta,2023-04-21,80,,101.26,100.49,79.7
Malta,2023-04-28,0,17.0,47.4,45.11,0.47
Malta,2023-04-28,18,24.0,97.87,97.13,71.11
Malta,2023-04-28,25,49.0,91.46,91.43,76.38
Malta,2023-04-28,50,59.0,91.98,90.53,90.11
Malta,2023-04-28,60,69.0,95.75,93.33,94.91
Malta,2023-04-28,70,79.0,97.31,95.84,77.55
Malta,2023-04-28,80,,101.26,100.49,79.7
Malta,2023-05-05,0,17.0,47.4,45.11,0.47
Malta,2023-05-05,18,24.0,97.87,97.13,71.11
Malta,2023-05-05,25,49.0,91.46,91.43,76.38
Malta,2023-05-05,50,59.0,91.98,90.53,90.11
Malta,2023-05-05,60,69.0,95.75,93.33,94.91
Malta,2023-05-05,70,79.0,97.31,95.84,77.55
Malta,2023-05-05,80,,101.26,100.49,79.7
Malta,2023-05-12,0,17.0,47.4,45.11,0.47
Malta,2023-05-12,18,24.0,97.87,97.13,71.11
Malta,2023-05-12,25,49.0,91.46,91.43,76.38
Malta,2023-05-12,50,59.0,91.98,90.53,90.11
Malta,2023-05-12,60,69.0,95.75,93.33,94.91
Malta,2023-05-12,70,79.0,97.31,95.84,77.55
Malta,2023-05-12,80,,101.26,100.49,79.7
Malta,2023-05-19,0,17.0,47.4,45.11,0.47
Malta,2023-05-19,18,24.0,97.87,97.13,71.11
Malta,2023-05-19,25,49.0,91.46,91.43,76.38
Malta,2023-05-19,50,59.0,91.98,90.53,90.11
Malta,2023-05-19,60,69.0,95.75,93.33,94.91
Malta,2023-05-19,70,79.0,97.31,95.84,77.55
Malta,2023-05-19,80,,101.26,100.49,79.7
Malta,2023-05-26,0,17.0,47.4,45.11,0.47
Malta,2023-05-26,18,24.0,97.87,97.13,71.11
Malta,2023-05-26,25,49.0,91.46,91.43,76.38
Malta,2023-05-26,50,59.0,91.98,90.53,90.11
Malta,2023-05-26,60,69.0,95.75,93.33,94.91
Malta,2023-05-26,70,79.0,97.31,95.84,77.55
Malta,2023-05-26,80,,101.26,100.49,79.7
Malta,2023-06-02,0,17.0,47.4,45.11,0.47
Malta,2023-06-02,18,24.0,97.87,97.13,71.11
Malta,2023-06-02,25,49.0,91.46,91.43,76.38
Malta,2023-06-02,50,59.0,91.98,90.53,90.11
Malta,2023-06-02,60,69.0,95.75,93.33,94.91
Malta,2023-06-02,70,79.0,97.31,95.84,77.55
Malta,2023-06-02,80,,101.26,100.49,79.7
Malta,2023-06-09,0,17.0,47.4,45.11,0.48
Malta,2023-06-09,18,24.0,97.87,97.13,71.11
Malta,2023-06-09,25,49.0,91.46,91.43,76.38
Malta,2023-06-09,50,59.0,91.98,90.53,90.11
Malta,2023-06-09,60,69.0,95.75,93.33,94.91
Malta,2023-06-09,70,79.0,97.31,95.84,77.55
Malta,2023-06-09,80,,101.26,100.49,79.7
Malta,2023-06-16,0,17.0,47.4,45.11,0.48
Malta,2023-06-16,18,24.0,97.87,97.13,71.11
Malta,2023-06-16,25,49.0,91.46,91.43,76.38
Malta,2023-06-16,50,59.0,91.98,90.53,90.11
Malta,2023-06-16,60,69.0,95.75,93.33,94.91
Malta,2023-06-16,70,79.0,97.31,95.84,77.55
Malta,2023-06-16,80,,101.26,100.49,79.7
Malta,2023-06-23,0,17.0,47.4,45.11,0.48
Malta,2023-06-23,18,24.0,97.87,97.13,71.11
Malta,2023-06-23,25,49.0,91.46,91.43,76.38
Malta,2023-06-23,50,59.0,91.98,90.53,90.11
Malta,2023-06-23,60,69.0,95.75,93.33,94.91
Malta,2023-06-23,70,79.0,97.31,95.84,77.55
Malta,2023-06-23,80,,101.26,100.49,79.7
Malta,2023-06-30,0,17.0,47.4,45.11,0.48
Malta,2023-06-30,18,24.0,97.87,97.13,71.11
Malta,2023-06-30,25,49.0,91.46,91.43,76.38
Malta,2023-06-30,50,59.0,91.98,90.53,90.11
Malta,2023-06-30,60,69.0,95.75,93.33,94.91
Malta,2023-06-30,70,79.0,97.31,95.84,77.55
Malta,2023-06-30,80,,101.26,100.49,79.7
Malta,2023-07-07,0,17.0,47.41,45.11,0.48
Malta,2023-07-07,18,24.0,97.87,97.13,71.11
Malta,2023-07-07,25,49.0,91.46,91.43,76.38
Malta,2023-07-07,50,59.0,91.98,90.53,90.11
Malta,2023-07-07,60,69.0,95.75,93.33,94.91
Malta,2023-07-07,70,79.0,97.31,95.84,77.55
Malta,2023-07-07,80,,101.26,100.49,79.7
Malta,2023-07-14,0,17.0,47.41,45.11,0.48
Malta,2023-07-14,18,24.0,97.87,97.13,71.11
Malta,2023-07-14,25,49.0,91.46,91.43,76.38
Malta,2023-07-14,50,59.0,91.98,90.53,90.11
Malta,2023-07-14,60,69.0,95.75,93.33,94.91
Malta,2023-07-14,70,79.0,97.31,95.84,77.55
Malta,2023-07-14,80,,101.26,100.49,79.7
Malta,2023-07-21,0,17.0,47.41,45.11,0.48
Malta,2023-07-21,18,24.0,97.87,97.13,71.11
Malta,2023-07-21,25,49.0,91.46,91.43,76.38
Malta,2023-07-21,50,59.0,91.98,90.53,90.11
Malta,2023-07-21,60,69.0,95.75,93.33,94.91
Malta,2023-07-21,70,79.0,97.31,95.84,77.55
Malta,2023-07-21,80,,101.26,100.49,79.7
Malta,2023-07-28,0,17.0,47.41,45.11,0.48
Malta,2023-07-28,18,24.0,97.87,97.13,71.11
Malta,2023-07-28,25,49.0,91.46,91.43,76.38
Malta,2023-07-28,50,59.0,91.98,90.53,90.11
Malta,2023-07-28,60,69.0,95.75,93.33,94.91
Malta,2023-07-28,70,79.0,97.31,95.84,77.55
Malta,2023-07-28,80,,101.26,100.49,79.7
Malta,2023-08-04,0,17.0,47.41,45.11,0.48
Malta,2023-08-04,18,24.0,97.87,97.13,71.11
Malta,2023-08-04,25,49.0,91.46,91.43,76.38
Malta,2023-08-04,50,59.0,91.98,90.53,90.11
Malta,2023-08-04,60,69.0,95.75,93.33,94.91
Malta,2023-08-04,70,79.0,97.31,95.84,77.55
Malta,2023-08-04,80,,101.26,100.49,79.7
Malta,2023-08-11,0,17.0,47.41,45.11,0.48
Malta,2023-08-11,18,24.0,97.87,97.13,71.11
Malta,2023-08-11,25,49.0,91.46,91.43,76.38
Malta,2023-08-11,50,59.0,91.98,90.53,90.11
Malta,2023-08-11,60,69.0,95.76,93.33,94.91
Malta,2023-08-11,70,79.0,97.31,95.84,77.55
Malta,2023-08-11,80,,101.26,100.49,79.7
Malta,2023-08-18,0,17.0,47.41,45.11,0.48
Malta,2023-08-18,18,24.0,97.87,97.13,71.11
Malta,2023-08-18,25,49.0,91.46,91.43,76.38
Malta,2023-08-18,50,59.0,91.98,90.53,90.11
Malta,2023-08-18,60,69.0,95.76,93.33,94.91
Malta,2023-08-18,70,79.0,97.31,95.84,77.55
Malta,2023-08-18,80,,101.26,100.49,79.7
Malta,2023-08-25,0,17.0,47.41,45.11,0.48
Malta,2023-08-25,18,24.0,97.87,97.13,71.11
Malta,2023-08-25,25,49.0,91.46,91.43,76.39
Malta,2023-08-25,50,59.0,91.98,90.53,90.11
Malta,2023-08-25,60,69.0,95.76,93.33,94.91
Malta,2023-08-25,70,79.0,97.31,95.84,77.55
Malta,2023-08-25,80,,101.26,100.49,79.7
Malta,2023-09-01,0,17.0,47.41,45.11,0.48
Malta,2023-09-01,18,24.0,97.87,97.13,71.11
Malta,2023-09-01,25,49.0,91.46,91.43,76.39
Malta,2023-09-01,50,59.0,91.98,90.53,90.11
Malta,2023-09-01,60,69.0,95.76,93.33,94.91
Malta,2023-09-01,70,79.0,97.31,95.84,77.55
Malta,2023-09-01,80,,101.26,100.49,79.7
Bulgaria,2021-01-08,18,24.0,0.04,0.0,0.0
Bulgaria,2021-01-08,25,49.0,0.19,0.0,0.0
Bulgaria,2021-01-08,50,59.0,0.46,0.0,0.0
Bulgaria,2021-01-08,60,69.0,0.4,0.0,0.0
Bulgaria,2021-01-08,70,79.0,0.12,0.0,0.0
Bulgaria,2021-01-08,80,,0.04,0.0,0.0
Bulgaria,2021-01-15,18,24.0,0.05,0.0,0.0
Bulgaria,2021-01-15,25,49.0,0.25,0.0,0.0
Bulgaria,2021-01-15,50,59.0,0.62,0.0,0.0
Bulgaria,2021-01-15,60,69.0,0.55,0.0,0.0
Bulgaria,2021-01-15,70,79.0,0.16,0.0,0.0
Bulgaria,2021-01-15,80,,0.06,0.0,0.0
Bulgaria,2021-01-22,18,24.0,0.06,0.01,0.0
Bulgaria,2021-01-22,25,49.0,0.3,0.06,0.0
Bulgaria,2021-01-22,50,59.0,0.72,0.17,0.0
Bulgaria,2021-01-22,60,69.0,0.65,0.13,0.0
Bulgaria,2021-01-22,70,79.0,0.2,0.04,0.0
Bulgaria,2021-01-22,80,,0.07,0.01,0.0
Bulgaria,2021-01-29,18,24.0,0.07,0.04,0.0
Bulgaria,2021-01-29,25,49.0,0.38,0.18,0.0
Bulgaria,2021-01-29,50,59.0,0.91,0.44,0.0
Bulgaria,2021-01-29,60,69.0,0.85,0.4,0.0
Bulgaria,2021-01-29,70,79.0,0.28,0.12,0.0
Bulgaria,2021-01-29,80,,0.13,0.04,0.0
Bulgaria,2021-02-05,18,24.0,0.1,0.05,0.0
Bulgaria,2021-02-05,25,49.0,0.53,0.23,0.0
Bulgaria,2021-02-05,50,59.0,1.29,0.59,0.0
Bulgaria,2021-02-05,60,69.0,1.17,0.53,0.0
Bulgaria,2021-02-05,70,79.0,0.42,0.16,0.0
Bulgaria,2021-02-05,80,,0.32,0.05,0.0
Bulgaria,2021-02-12,18,24.0,0.13,0.06,0.0
Bulgaria,2021-02-12,25,49.0,0.77,0.28,0.0
Bulgaria,2021-02-12,50,59.0,1.8,0.69,0.0
Bulgaria,2021-02-12,60,69.0,1.52,0.63,0.0
Bulgaria,2021-02-12,70,79.0,0.52,0.19,0.0
Bulgaria,2021-02-12,80,,0.43,0.07,0.0
Bulgaria,2021-02-19,18,24.0,0.32,0.07,0.0
Bulgaria,2021-02-19,25,49.0,1.41,0.36,0.0
Bulgaria,2021-02-19,50,59.0,2.88,0.88,0.0
Bulgaria,2021-02-19,60,69.0,2.36,0.82,0.0
Bulgaria,2021-02-19,70,79.0,0.94,0.28,0.0
Bulgaria,2021-02-19,80,,0.74,0.12,0.0
Bulgaria,2021-02-26,18,24.0,0.71,0.09,0.0
Bulgaria,2021-02-26,25,49.0,2.35,0.5,0.0
Bulgaria,2021-02-26,50,59.0,4.57,1.21,0.0
Bulgaria,2021-02-26,60,69.0,4.67,1.11,0.0
Bulgaria,2021-02-26,70,79.0,3.36,0.4,0.0
Bulgaria,2021-02-26,80,,2.15,0.29,0.0
Bulgaria,2021-03-05,18,24.0,0.95,0.11,0.0
Bulgaria,2021-03-05,25,49.0,2.95,0.68,0.0
Bulgaria,2021-03-05,50,59.0,5.72,1.65,0.0
Bulgaria,2021-03-05,60,69.0,6.6,1.44,0.0
Bulgaria,2021-03-05,70,79.0,5.58,0.5,0.0
Bulgaria,2021-03-05,80,,3.43,0.4,0.0
Bulgaria,2021-03-12,18,24.0,1.15,0.14,0.0
Bulgaria,2021-03-12,25,49.0,3.39,0.81,0.0
Bulgaria,2021-03-12,50,59.0,6.5,1.92,0.0
Bulgaria,2021-03-12,60,69.0,7.78,1.66,0.0
Bulgaria,2021-03-12,70,79.0,6.97,0.58,0.0
Bulgaria,2021-03-12,80,,4.32,0.47,0.0
Bulgaria,2021-03-19,18,24.0,1.26,0.2,0.0
Bulgaria,2021-03-19,25,49.0,3.68,0.99,0.0
Bulgaria,2021-03-19,50,59.0,6.92,2.24,0.0
Bulgaria,2021-03-19,60,69.0,8.17,2.01,0.0
Bulgaria,2021-03-19,70,79.0,7.23,0.81,0.0
Bulgaria,2021-03-19,80,,4.5,0.59,0.0
Bulgaria,2021-03-26,18,24.0,1.58,0.29,0.0
Bulgaria,2021-03-26,25,49.0,4.39,1.22,0.0
Bulgaria,2021-03-26,50,59.0,7.93,2.66,0.0
Bulgaria,2021-03-26,60,69.0,9.42,2.5,0.0
Bulgaria,2021-03-26,70,79.0,8.51,1.14,0.0
Bulgaria,2021-03-26,80,,5.3,0.72,0.0
Bulgaria,2021-04-02,18,24.0,1.93,0.36,0.0
Bulgaria,2021-04-02,25,49.0,5.16,1.42,0.0
Bulgaria,2021-04-02,50,59.0,8.99,2.97,0.0
Bulgaria,2021-04-02,60,69.0,10.73,2.8,0.0
Bulgaria,2021-04-02,70,79.0,9.89,1.37,0.0
Bulgaria,2021-04-02,80,,6.24,0.86,0.0
Bulgaria,2021-04-09,18,24.0,2.23,0.43,0.0
Bulgaria,2021-04-09,25,49.0,5.79,1.63,0.0
Bulgaria,2021-04-09,50,59.0,9.93,3.29,0.0
Bulgaria,2021-04-09,60,69.0,12.3,3.08,0.0
Bulgaria,2021-04-09,70,79.0,11.78,1.54,0.0
Bulgaria,2021-04-09,80,,7.54,0.97,0.0
Bulgaria,2021-04-16,18,24.0,2.48,0.52,0.0
Bulgaria,2021-04-16,25,49.0,6.36,1.89,0.0
Bulgaria,2021-04-16,50,59.0,10.79,3.68,0.0
Bulgaria,2021-04-16,60,69.0,13.69,3.42,0.0
Bulgaria,2021-04-16,70,79.0,13.42,1.76,0.0
Bulgaria,2021-04-16,80,,8.65,1.12,0.0
Bulgaria,2021-04-23,18,24.0,2.76,0.71,0.0
Bulgaria,2021-04-23,25,49.0,7.0,2.45,0.0
Bulgaria,2021-04-23,50,59.0,11.66,4.49,0.0
Bulgaria,2021-04-23,60,69.0,14.98,4.25,0.0
Bulgaria,2021-04-23,70,79.0,14.86,2.44,0.0
Bulgaria,2021-04-23,80,,9.6,1.56,0.0
Bulgaria,2021-04-30,18,24.0,3.14,0.95,0.0
Bulgaria,2021-04-30,25,49.0,7.68,3.12,0.0
Bulgaria,2021-04-30,50,59.0,12.55,5.53,0.0
Bulgaria,2021-04-30,60,69.0,16.2,5.62,0.0
Bulgaria,2021-04-30,70,79.0,16.16,3.88,0.0
Bulgaria,2021-04-30,80,,10.5,2.49,0.0
Bulgaria,2021-05-07,18,24.0,3.57,1.3,0.0
Bulgaria,2021-05-07,25,49.0,8.24,3.92,0.0
Bulgaria,2021-05-07,50,59.0,13.22,6.95,0.0
Bulgaria,2021-05-07,60,69.0,17.09,7.81,0.0
Bulgaria,2021-05-07,70,79.0,17.04,6.32,0.0
Bulgaria,2021-05-07,80,,11.07,3.97,0.0
Bulgaria,2021-05-14,18,24.0,4.04,1.82,0.0
Bulgaria,2021-05-14,25,49.0,8.98,5.24,0.0
Bulgaria,2021-05-14,50,59.0,14.19,9.14,0.0
Bulgaria,2021-05-14,60,69.0,18.47,11.26,0.0
Bulgaria,2021-05-14,70,79.0,18.65,10.46,0.0
Bulgaria,2021-05-14,80,,12.19,6.66,0.0
Bulgaria,2021-05-21,18,24.0,4.47,2.36,0.0
Bulgaria,2021-05-21,25,49.0,9.68,6.29,0.0
Bulgaria,2021-05-21,50,59.0,15.14,10.71,0.0
Bulgaria,2021-05-21,60,69.0,19.96,13.59,0.0
Bulgaria,2021-05-21,70,79.0,20.42,13.22,0.0
Bulgaria,2021-05-21,80,,13.47,8.45,0.0
Bulgaria,2021-05-28,18,24.0,4.81,2.88,0.0
Bulgaria,2021-05-28,25,49.0,10.19,7.09,0.0
